项目名称,项目URL,提交ID,提交者,提交时间,提交信息,提交链接
php/php-src,https://github.com/php/php-src,aa82371,Niels Dossche,2025-12-03T21:17:25Z,Merge branch 'PHP-8.4' into PHP-8.5  * PHP-8.4:   xml: Fix deprecation properly by backporting the modern-but-actually-old implementation,https://github.com/php/php-src/commit/aa823713583533447e1cf355b5d19aac38bf27b9
php/php-src,https://github.com/php/php-src,2521c34,Niels Dossche,2025-12-03T21:17:18Z,Merge branch 'PHP-8.3' into PHP-8.4  * PHP-8.3:   xml: Fix deprecation properly by backporting the modern-but-actually-old implementation,https://github.com/php/php-src/commit/2521c348da685e97108443754b8165a3051b3474
php/php-src,https://github.com/php/php-src,a960edc,Niels Dossche,2025-12-03T21:17:07Z,Merge branch 'PHP-8.2' into PHP-8.3  * PHP-8.2:   xml: Fix deprecation properly by backporting the modern-but-actually-old implementation,https://github.com/php/php-src/commit/a960edc077f2b24aea1add307a2998d6736b1d7d
php/php-src,https://github.com/php/php-src,d635c87,Niels Dossche,2025-12-03T21:16:54Z,xml: Fix deprecation properly by backporting the modern-but-actually-old implementation,https://github.com/php/php-src/commit/d635c8788b2a97b37c7799593223110a4bf8d7a9
php/php-src,https://github.com/php/php-src,50abef9,David Carlier,2025-12-03T20:23:01Z,Merge branch 'PHP-8.5'  * PHP-8.5:   Fix GH-20603 issue on windows 32 bits.,https://github.com/php/php-src/commit/50abef95bd88e849c73d16966eca006b8294b913
php/php-src,https://github.com/php/php-src,f90d1f7,David Carlier,2025-12-03T20:22:50Z,Merge branch 'PHP-8.4' into PHP-8.5  * PHP-8.4:   Fix GH-20603 issue on windows 32 bits.,https://github.com/php/php-src/commit/f90d1f7aa61197b9be6c5bd379ab871d31cbd66f
php/php-src,https://github.com/php/php-src,51f4450,David Carlier,2025-12-03T20:22:38Z,Merge branch 'PHP-8.3' into PHP-8.4  * PHP-8.3:   Fix GH-20603 issue on windows 32 bits.,https://github.com/php/php-src/commit/51f4450b47d67b44b0875e83e95798d7705e84aa
php/php-src,https://github.com/php/php-src,ff51ac1,David Carlier,2025-12-02T19:04:36Z,Fix GH-20603 issue on windows 32 bits.  the timeout needed to be unsigned.  close GH-20634,https://github.com/php/php-src/commit/ff51ac161d6ccf088f5d434f914619506b8ab2b6
php/php-src,https://github.com/php/php-src,314daba,Ilija Tovilo,2025-12-03T13:53:34Z,Merge branch 'PHP-8.5'  * PHP-8.5:   Fix yet another xml deprecation,https://github.com/php/php-src/commit/314dabacd0601597e8a8d878ee402d7b0a716057
php/php-src,https://github.com/php/php-src,cd22fd1,Ilija Tovilo,2025-12-03T13:53:23Z,Merge branch 'PHP-8.4' into PHP-8.5  * PHP-8.4:   Fix yet another xml deprecation,https://github.com/php/php-src/commit/cd22fd15f63a29226161bd15f8e75536a1325eb9
php/php-src,https://github.com/php/php-src,baf193f,Ilija Tovilo,2025-12-03T13:53:09Z,Merge branch 'PHP-8.3' into PHP-8.4  * PHP-8.3:   Fix yet another xml deprecation,https://github.com/php/php-src/commit/baf193fc0dea47a0e38e746ce4ad67e549b9749d
php/php-src,https://github.com/php/php-src,0106134,Ilija Tovilo,2025-12-03T13:53:02Z,Merge branch 'PHP-8.2' into PHP-8.3  * PHP-8.2:   Fix yet another xml deprecation,https://github.com/php/php-src/commit/0106134bb928cc36566b3aa9206b800675beea3d
php/php-src,https://github.com/php/php-src,fe070fc,Ilija Tovilo,2025-12-03T13:51:52Z,Fix yet another xml deprecation,https://github.com/php/php-src/commit/fe070fcc7568e16536ca9d5c1a8f9cd750bd45de
php/php-src,https://github.com/php/php-src,2f2544e,Saki Takamachi,2025-12-03T05:55:57Z,Merge branch 'PHP-8.5'  * PHP-8.5:   PHP-8.4 is now for PHP 8.4.17-dev,https://github.com/php/php-src/commit/2f2544e522f7ab8cae9c4c79ae0dbc40d827c9ea
php/php-src,https://github.com/php/php-src,84cf16f,Saki Takamachi,2025-12-03T05:55:35Z,Merge branch 'PHP-8.4' into PHP-8.5  * PHP-8.4:   PHP-8.4 is now for PHP 8.4.17-dev,https://github.com/php/php-src/commit/84cf16f700d1ea6f628d05ba689f0c9f8d737503
php/php-src,https://github.com/php/php-src,2ec8c29,Saki Takamachi,2025-12-03T05:52:20Z,PHP-8.4 is now for PHP 8.4.17-dev,https://github.com/php/php-src/commit/2ec8c29fda7819606292e4e63bc99c4c97593d4d
php/php-src,https://github.com/php/php-src,64d8b2a,Niels Dossche,2025-12-02T20:03:21Z,Merge branch 'PHP-8.5'  * PHP-8.5:   intl: Fix tests for icu update,https://github.com/php/php-src/commit/64d8b2af3d6a8e784f35faa2b506aff193bc3b9e
php/php-src,https://github.com/php/php-src,6333ca8,Niels Dossche,2025-12-02T20:03:15Z,Merge branch 'PHP-8.4' into PHP-8.5  * PHP-8.4:   intl: Fix tests for icu update,https://github.com/php/php-src/commit/6333ca8cb70580e96e1941b051d8fb8f606dbba8
php/php-src,https://github.com/php/php-src,78e3d05,Niels Dossche,2025-12-02T20:00:13Z,Merge branch 'PHP-8.3' into PHP-8.4  * PHP-8.3:   intl: Fix tests for icu update,https://github.com/php/php-src/commit/78e3d05d7de3ed3ebcee07d7ca44dd34951c9ca2
php/php-src,https://github.com/php/php-src,4b63315,Niels Dossche,2025-12-02T19:59:41Z,Merge branch 'PHP-8.2' into PHP-8.3  * PHP-8.2:   intl: Fix tests for icu update,https://github.com/php/php-src/commit/4b63315ad59c5e8cb11d731fa1be987840ed7078
php/php-src,https://github.com/php/php-src,667b28c,Niels Dossche,2025-12-02T19:59:34Z,Merge branch 'PHP-8.1' into PHP-8.2  * PHP-8.1:   intl: Fix tests for icu update,https://github.com/php/php-src/commit/667b28cba478a42f81f1953f62b707c67a4a2386
php/php-src,https://github.com/php/php-src,2b04e08,Niels Dossche,2025-12-02T19:59:26Z,intl: Fix tests for icu update,https://github.com/php/php-src/commit/2b04e0831adc687a4a9666b9ec78fcdfd50c25af
php/php-src,https://github.com/php/php-src,1e7deee,Niels Dossche,2025-12-02T19:52:52Z,Merge branch 'PHP-8.5'  * PHP-8.5:   dom: Backport test for libxml changes,https://github.com/php/php-src/commit/1e7deee2a620d7d867fce6e15058895aa10bceb4
php/php-src,https://github.com/php/php-src,5f64ee7,Niels Dossche,2025-12-02T19:52:46Z,Merge branch 'PHP-8.4' into PHP-8.5  * PHP-8.4:   dom: Backport test for libxml changes,https://github.com/php/php-src/commit/5f64ee7eda99fba012664b62a191dec5942c8c7a
php/php-src,https://github.com/php/php-src,0d57840,Niels Dossche,2025-12-02T19:52:40Z,Merge branch 'PHP-8.3' into PHP-8.4  * PHP-8.3:   dom: Backport test for libxml changes,https://github.com/php/php-src/commit/0d5784072304bdfe581c751162ed36b81349791f
php/php-src,https://github.com/php/php-src,d542ee1,Niels Dossche,2025-12-02T19:52:33Z,Merge branch 'PHP-8.2' into PHP-8.3  * PHP-8.2:   dom: Backport test for libxml changes,https://github.com/php/php-src/commit/d542ee1045a6a693df4a6960bcfb33c8bda606ea
php/php-src,https://github.com/php/php-src,e81d808,Niels Dossche,2025-12-02T19:52:27Z,Merge branch 'PHP-8.1' into PHP-8.2  * PHP-8.1:   dom: Backport test for libxml changes,https://github.com/php/php-src/commit/e81d8089cbbacbd580248e686a2b9e4c0f6ff7c1
php/php-src,https://github.com/php/php-src,688902d,Niels Dossche,2025-12-02T19:52:20Z,dom: Backport test for libxml changes,https://github.com/php/php-src/commit/688902d4553d9f483fd07a1343e419b705c77dad
php/php-src,https://github.com/php/php-src,012bf8e,Niels Dossche,2025-12-02T19:48:52Z,Merge branch 'PHP-8.5'  * PHP-8.5:   Tweak values for test on Windows (#20633),https://github.com/php/php-src/commit/012bf8ed3172b9261aef2d6f0c045b0754aeebdf
php/php-src,https://github.com/php/php-src,f622c39,Niels Dossche,2025-12-02T19:48:44Z,Merge branch 'PHP-8.4' into PHP-8.5  * PHP-8.4:   Tweak values for test on Windows (#20633),https://github.com/php/php-src/commit/f622c3925b0fb15aad4fb8d0d7dac7ac69241b93
php/php-src,https://github.com/php/php-src,881754e,Niels Dossche,2025-12-02T19:48:36Z,Merge branch 'PHP-8.3' into PHP-8.4  * PHP-8.3:   Tweak values for test on Windows (#20633),https://github.com/php/php-src/commit/881754ec1ed0900e4d017127cfd53e685fb7c4c0
php/php-src,https://github.com/php/php-src,ad867ce,Niels Dossche,2025-12-02T19:48:24Z,Tweak values for test on Windows (#20633),https://github.com/php/php-src/commit/ad867ce651512fd53df0d60dd2f52a5a8d38c12c
php/php-src,https://github.com/php/php-src,9155a96,Niels Dossche,2025-12-02T19:10:08Z,Merge branch 'PHP-8.5'  * PHP-8.5:   xml: Backport more deprecation fixes,https://github.com/php/php-src/commit/9155a96b8fe8e390bdb59b3f8f7a4567c64ef20b
php/php-src,https://github.com/php/php-src,cf19a8d,Niels Dossche,2025-12-02T19:10:02Z,Merge branch 'PHP-8.4' into PHP-8.5  * PHP-8.4:   xml: Backport more deprecation fixes,https://github.com/php/php-src/commit/cf19a8d895ef0306079b7cdc643f87dc829a6fea
php/php-src,https://github.com/php/php-src,7658ebf,Niels Dossche,2025-12-02T19:09:56Z,Merge branch 'PHP-8.3' into PHP-8.4  * PHP-8.3:   xml: Backport more deprecation fixes,https://github.com/php/php-src/commit/7658ebffd59ea5eae4709f3f28b89ecbdd17f5dd
php/php-src,https://github.com/php/php-src,d543630,Niels Dossche,2025-12-02T19:09:47Z,Merge branch 'PHP-8.2' into PHP-8.3  * PHP-8.2:   xml: Backport more deprecation fixes,https://github.com/php/php-src/commit/d543630049351653adf4f337a0f7f75c2eed076e
php/php-src,https://github.com/php/php-src,9446a8e,Niels Dossche,2025-12-02T19:09:40Z,Merge branch 'PHP-8.1' into PHP-8.2  * PHP-8.1:   xml: Backport more deprecation fixes,https://github.com/php/php-src/commit/9446a8e603cf22a5fd85ce2df3665882ddad7c2e
php/php-src,https://github.com/php/php-src,dd21794,Niels Dossche,2025-12-02T19:09:31Z,xml: Backport more deprecation fixes,https://github.com/php/php-src/commit/dd2179433c0b85a5a841ab6658781f6339b85376
php/php-src,https://github.com/php/php-src,08f7323,Ilija Tovilo,2025-12-02T17:12:47Z,Merge branch 'PHP-8.5'  * PHP-8.5:   Fix deprecation warning for libxml SAX header (#18594),https://github.com/php/php-src/commit/08f732352e13dc1c755980d69a9740122cb9debf
php/php-src,https://github.com/php/php-src,0d364fc,Ilija Tovilo,2025-12-02T17:12:41Z,Merge branch 'PHP-8.4' into PHP-8.5  * PHP-8.4:   Fix deprecation warning for libxml SAX header (#18594),https://github.com/php/php-src/commit/0d364fc2639fce672753cbf58b6fd4a229909957
php/php-src,https://github.com/php/php-src,0cd1970,Ilija Tovilo,2025-12-02T17:12:33Z,Merge branch 'PHP-8.3' into PHP-8.4  * PHP-8.3:   Fix deprecation warning for libxml SAX header (#18594),https://github.com/php/php-src/commit/0cd1970921f8fc65e6dbc5c8cb3c992c50e7b6c8
php/php-src,https://github.com/php/php-src,9435c06,Ilija Tovilo,2025-12-02T17:12:26Z,Merge branch 'PHP-8.2' into PHP-8.3  * PHP-8.2:   Fix deprecation warning for libxml SAX header (#18594),https://github.com/php/php-src/commit/9435c061299e56a10766752fb5addc300b9371d7
php/php-src,https://github.com/php/php-src,a741371,Ilija Tovilo,2025-12-02T17:12:20Z,Merge branch 'PHP-8.1' into PHP-8.2  * PHP-8.1:   Fix deprecation warning for libxml SAX header (#18594),https://github.com/php/php-src/commit/a7413712c2cd130b2a35481b8f7d41ca40b40c0a
php/php-src,https://github.com/php/php-src,903fcb4,Niels Dossche,2025-05-19T17:10:27Z,"Fix deprecation warning for libxml SAX header (#18594)  This header is deprecated, but fortunately it isn't actually used.",https://github.com/php/php-src/commit/903fcb45c35c36857840ec7e2c5be4b3c4e0b6e9
php/php-src,https://github.com/php/php-src,94ae775,Eric Mann,2025-12-02T17:07:31Z,Merge branch 'PHP-8.5'  * PHP-8.5:   PHP-8.3 is now for PHP 8.3.30-dev,https://github.com/php/php-src/commit/94ae77552b23ab4faa0d06925ae4fe9645cd4c43
php/php-src,https://github.com/php/php-src,6c1edba,Eric Mann,2025-12-02T17:07:12Z,Merge branch 'PHP-8.4' into PHP-8.5  * PHP-8.4:   PHP-8.3 is now for PHP 8.3.30-dev,https://github.com/php/php-src/commit/6c1edbaa490e2513072d2872ada2f6f0a0fd0a35
php/php-src,https://github.com/php/php-src,f940217,Eric Mann,2025-12-02T17:06:42Z,Merge branch 'PHP-8.3' into PHP-8.4  * PHP-8.3:   PHP-8.3 is now for PHP 8.3.30-dev,https://github.com/php/php-src/commit/f940217bcb3f6f267e5c07a896ee01d1dae3eb55
php/php-src,https://github.com/php/php-src,e10f6d7,Eric Mann,2025-12-02T17:05:38Z,PHP-8.3 is now for PHP 8.3.30-dev,https://github.com/php/php-src/commit/e10f6d702f7e5167ec63215efe9def4deb94ef84
php/php-src,https://github.com/php/php-src,5a629d4,Ilija Tovilo,2025-12-02T16:00:31Z,Merge branch 'PHP-8.5'  * PHP-8.5:   dom: Fix compile warning due to misplaced const cast,https://github.com/php/php-src/commit/5a629d4c53e1422baf19e4fdf4b5ec0174b222a5
php/php-src,https://github.com/php/php-src,4e460b2,Ilija Tovilo,2025-12-02T16:00:21Z,Merge branch 'PHP-8.4' into PHP-8.5  * PHP-8.4:   dom: Fix compile warning due to misplaced const cast,https://github.com/php/php-src/commit/4e460b2db5bc8b610a6e23ee0f60d39aad442e4f
php/php-src,https://github.com/php/php-src,9be8e52,Ilija Tovilo,2025-12-02T16:00:13Z,Merge branch 'PHP-8.3' into PHP-8.4  * PHP-8.3:   dom: Fix compile warning due to misplaced const cast,https://github.com/php/php-src/commit/9be8e52d6444436469da8ed03b556d2a04c43755
php/php-src,https://github.com/php/php-src,16ce2ff,Ilija Tovilo,2025-12-02T16:00:06Z,Merge branch 'PHP-8.2' into PHP-8.3  * PHP-8.2:   dom: Fix compile warning due to misplaced const cast,https://github.com/php/php-src/commit/16ce2ff13fe492e0f29261367d980cacef2de43c
php/php-src,https://github.com/php/php-src,bdc09a0,Ilija Tovilo,2025-12-02T15:59:59Z,Merge branch 'PHP-8.1' into PHP-8.2  * PHP-8.1:   dom: Fix compile warning due to misplaced const cast,https://github.com/php/php-src/commit/bdc09a0c50750f62a4409a36885187ff9147a9cb
php/php-src,https://github.com/php/php-src,bd67ba6,Niels Dossche,2025-11-06T21:42:03Z,dom: Fix compile warning due to misplaced const cast,https://github.com/php/php-src/commit/bd67ba66a892ea63cd70c9a7fec72c7094183037
php/php-src,https://github.com/php/php-src,92dc0d0,Ilija Tovilo,2025-12-02T15:46:14Z,Merge branch 'PHP-8.5'  * PHP-8.5:   Suppress libxml deprecations,https://github.com/php/php-src/commit/92dc0d0db857463c0dc09403e487758fa2a98b05
php/php-src,https://github.com/php/php-src,ddc8512,Ilija Tovilo,2025-12-02T15:45:39Z,Merge branch 'PHP-8.4' into PHP-8.5  * PHP-8.4:   Suppress libxml deprecations,https://github.com/php/php-src/commit/ddc851226779238a1db9675b73d4573372787f64
php/php-src,https://github.com/php/php-src,ed847f4,Ilija Tovilo,2025-12-02T15:45:31Z,Merge branch 'PHP-8.3' into PHP-8.4  * PHP-8.3:   Suppress libxml deprecations,https://github.com/php/php-src/commit/ed847f49c3eceb0aebbfe143fbefa3204e0aad9d
php/php-src,https://github.com/php/php-src,685bd9d,Ilija Tovilo,2025-12-02T15:41:37Z,Merge branch 'PHP-8.2' into PHP-8.3  * PHP-8.2:   Suppress libxml deprecations,https://github.com/php/php-src/commit/685bd9de813a588e0536a7934cad915b2eeeb77f
php/php-src,https://github.com/php/php-src,26b9395,Ilija Tovilo,2025-12-02T15:38:08Z,Merge branch 'PHP-8.1' into PHP-8.2  * PHP-8.1:   Suppress libxml deprecations,https://github.com/php/php-src/commit/26b9395ad6b35e55ca930edb2844b9ffefb4b29a
php/php-src,https://github.com/php/php-src,f7fb13e,Ilija Tovilo,2025-12-02T15:26:50Z,Suppress libxml deprecations  Closes GH-20538,https://github.com/php/php-src/commit/f7fb13eb07e8a75c1ed24dcf4edb177879c24f5d
php/php-src,https://github.com/php/php-src,596eec7,Volker Dusch,2025-12-02T11:25:32Z,Merge branch 'PHP-8.5'  * PHP-8.5:   PHP-8.5 is now for PHP 8.5.2-dev,https://github.com/php/php-src/commit/596eec7879efb798c9545a4876421967709bd6ce
php/php-src,https://github.com/php/php-src,d8fbe40,Volker Dusch,2025-12-02T11:14:28Z,PHP-8.5 is now for PHP 8.5.2-dev,https://github.com/php/php-src/commit/d8fbe40efb41e5cfcf486116ac2604f4bc597c17
php/php-src,https://github.com/php/php-src,b9e0445,Daniel Scherzer,2025-12-01T21:41:04Z,Merge branch 'PHP-8.5'  * PHP-8.5:   Fix GH-20426: fix Spoofchecker::setRestrictionLevel() error (#20427),https://github.com/php/php-src/commit/b9e044548b805fc7932f13faf64c6ca967d4b940
php/php-src,https://github.com/php/php-src,aa795a6,Daniel Scherzer,2025-12-01T21:40:23Z,Merge branch 'PHP-8.4' into PHP-8.5  * PHP-8.4:   Fix GH-20426: fix Spoofchecker::setRestrictionLevel() error (#20427),https://github.com/php/php-src/commit/aa795a6aa3ff6d2b57a24afd0390c10b30c9cf50
php/php-src,https://github.com/php/php-src,355d296,Daniel Scherzer,2025-12-01T21:39:38Z,Merge branch 'PHP-8.3' into PHP-8.4  * PHP-8.3:   Fix GH-20426: fix Spoofchecker::setRestrictionLevel() error (#20427),https://github.com/php/php-src/commit/355d296baa5478d1e9f8990a72210894eb1daaf1
php/php-src,https://github.com/php/php-src,c343ede,Daniel Scherzer,2025-12-01T21:37:49Z,Fix GH-20426: fix Spoofchecker::setRestrictionLevel() error (#20427),https://github.com/php/php-src/commit/c343ede18def157834a747e82666d58d1927943e
php/php-src,https://github.com/php/php-src,8fa4bf0,Daniel Scherzer,2025-12-01T20:57:50Z,"Merge branch 'PHP-8.5'  * PHP-8.5:   Add ""since PHP 8.1"" to ReflectionXxx::setAccessible() deprecations (#20555)",https://github.com/php/php-src/commit/8fa4bf05ec76248653f64bdf46e694038bb4d7fd
php/php-src,https://github.com/php/php-src,f8c7dc1,Michael Voříšek,2025-12-01T20:57:19Z,"Add ""since PHP 8.1"" to ReflectionXxx::setAccessible() deprecations (#20555)",https://github.com/php/php-src/commit/f8c7dc19a47d24c89ed45802a18cdb1358d71e05
php/php-src,https://github.com/php/php-src,6b197ee,Tobias Vorwachs,2025-11-18T16:15:06Z,"mbstring: fix missing copying of detect_order_list to current_detect_order_list on ini_set('mbstring.detect_order', string)  Closes GH-20523.",https://github.com/php/php-src/commit/6b197ee4edfcd8c9bc2d0cc9d89f663b21187594
php/php-src,https://github.com/php/php-src,1848bcd,Niels Dossche,2025-11-30T09:43:52Z,Merge branch 'PHP-8.5'  * PHP-8.5:   Fix GH-20614: SplFixedArray incorrectly handles references in deserialization,https://github.com/php/php-src/commit/1848bcddfdcd37db99cab1a921daf1762c3a910c
php/php-src,https://github.com/php/php-src,6afe2ce,Niels Dossche,2025-11-30T09:43:27Z,Merge branch 'PHP-8.4' into PHP-8.5  * PHP-8.4:   Fix GH-20614: SplFixedArray incorrectly handles references in deserialization,https://github.com/php/php-src/commit/6afe2cef78b534c45931d581240833849058d6e5
php/php-src,https://github.com/php/php-src,9734ba4,Niels Dossche,2025-11-30T09:42:19Z,Merge branch 'PHP-8.3' into PHP-8.4  * PHP-8.3:   Fix GH-20614: SplFixedArray incorrectly handles references in deserialization,https://github.com/php/php-src/commit/9734ba4d21a82c7de0d691b55ae923a5fc18b931
php/php-src,https://github.com/php/php-src,366ed4c,Niels Dossche,2025-11-29T11:07:15Z,"Fix GH-20614: SplFixedArray incorrectly handles references in deserialization  All other code caters to dereferencing array elements, except the unserialize handler. This causes references to be present in the fixed array even though this seems not intentional as reference assign is otherwise impossible. On 8.5+ this causes an assertion failure. On 8.3+ this causes references to be present where they shouldn't be.  Closes GH-20616.",https://github.com/php/php-src/commit/366ed4c7508af61dd4d0397d758abfc77ffe2b8a
php/php-src,https://github.com/php/php-src,157864a,Niels Dossche,2025-11-28T18:47:44Z,reflection: Use zend_hash_find_ptr_lc() where possible,https://github.com/php/php-src/commit/157864af49eab6561e02412e7838d9a195968efe
php/php-src,https://github.com/php/php-src,13bf672,Niels Dossche,2025-11-28T18:03:22Z,reflection: Use zend_hash_str_find_ptr_lc() where possible,https://github.com/php/php-src/commit/13bf672cdb1bcd9684225f6f0473c071434bdc8c
php/php-src,https://github.com/php/php-src,e025f2a,Niels Dossche,2025-11-30T09:39:04Z,reflection: Test ReflectionFunction::__toString() with bound variables (#20608),https://github.com/php/php-src/commit/e025f2a14846ed5f9a83df7ed811aaf3043a4dd4
php/php-src,https://github.com/php/php-src,b64cd42,Niels Dossche,2025-11-28T17:46:52Z,reflection: Use RETURN_COPY_VALUE(),https://github.com/php/php-src/commit/b64cd429ca4f6cadf9220c0a0cba4afbfe101687
php/php-src,https://github.com/php/php-src,b074c5c,Niels Dossche,2025-11-28T17:45:32Z,"reflection: Remove dead code  Since the executor needs to be active at this point, the only way you could get an UNDEF return value is by having an exception. Therefore, `!EG(exception)` is always false. The check doesn't make sense, remove it.",https://github.com/php/php-src/commit/b074c5cc551f3f985cefe0267e50968191403114
php/php-src,https://github.com/php/php-src,71d11bd,David Carlier,2025-11-29T23:06:41Z,Merge branch 'PHP-8.5'  * PHP-8.5:   Fix GH-20601: ftp_connect() timeout argument overflow.,https://github.com/php/php-src/commit/71d11bdb16f427a54510b404863feba7ab030d31
php/php-src,https://github.com/php/php-src,227541c,David Carlier,2025-11-29T23:06:15Z,Merge branch 'PHP-8.4' into PHP-8.5  * PHP-8.4:   Fix GH-20601: ftp_connect() timeout argument overflow.,https://github.com/php/php-src/commit/227541cb96ecb459dc83d2500d0cab14c0e75f11
php/php-src,https://github.com/php/php-src,1701589,David Carlier,2025-11-29T23:05:37Z,Merge branch 'PHP-8.3' into PHP-8.4  * PHP-8.3:   Fix GH-20601: ftp_connect() timeout argument overflow.,https://github.com/php/php-src/commit/170158988488fada038bc37c381d1385b5b15ec3
php/php-src,https://github.com/php/php-src,4312a44,David Carlier,2025-11-27T19:37:01Z,Fix GH-20601: ftp_connect() timeout argument overflow.  close GH-20603,https://github.com/php/php-src/commit/4312a446d0a101ffa7fa5d4c624e487a32706b59
php/php-src,https://github.com/php/php-src,927830d,Niels Dossche,2025-11-29T13:36:59Z,phar: Remove unused min_timestamp field (#20617),https://github.com/php/php-src/commit/927830da8668d58422b3d16645b3dcce160cd233
php/php-src,https://github.com/php/php-src,dddd050,David Carlier,2025-11-29T13:33:04Z,Merge branch 'PHP-8.5'  * PHP-8.5:   Fix GH-20602: imagescale() overflow with large height values.,https://github.com/php/php-src/commit/dddd050486f5d469ec7377a1d508a5fd5bccce51
php/php-src,https://github.com/php/php-src,848269d,David Carlier,2025-11-29T13:32:18Z,Merge branch 'PHP-8.4' into PHP-8.5  * PHP-8.4:   Fix GH-20602: imagescale() overflow with large height values.,https://github.com/php/php-src/commit/848269d6a8ca791f1e16e0de64ec3d4b6f18cd9c
