项目名称,项目URL,提交ID,提交者,提交时间,提交信息,提交链接

TheAlgorithms/C,https://github.com/TheAlgorithms/C,71a7cf3,MRio,2023-04-30T15:47:09Z,"feat: added hangman game #967 (#1248)  * Add files via upload
 
 feat: added hangman game #967
 
 * Update hangman.c
 
 * Update hangman.c
 
 * Update hangman.c
 
 * Update hangman.c
 
 * Update hangman.c
 
 * Update hangman.c
 
 Updated so that game instance was held as struct - can include current guess in game_instance too if preferred.
 
 * Update hangman.c
 
 * Update hangman.c
 
 * Add files via upload
 
 Adding test file
 
 * Update hangman.c
 
 * Update hangman.c
 
 Co-authored-by: David Leal <halfpacho@gmail.com>
 Co-authored-by: Sharon ""Cass"" Cassidy <monadicdiffusive@proton.me>",https://github.com/TheAlgorithms/C/commit/71a7cf3bc4696a49f5bc4e81ce8d569d2c238cb2

TheAlgorithms/C,https://github.com/TheAlgorithms/C,2b88510,Aditya Pal,2023-04-27T19:37:59Z,"feat: add LeetCode problem 434 (#1252)  * feat: add LeetCode problem 434
 
 Adds solution of problem 434 for leetcode. Beats 100% Time, 97.18% space
 
 * docs: updating `leetcode/DIRECTORY.md`
 
 * Update 434.c
 
 ---------
 
 Co-authored-by: PalAditya <PalAditya@users.noreply.github.com>
 Co-authored-by: github-actions[bot] <41898282+github-actions[bot]@users.noreply.github.com>
 Co-authored-by: Alexander Pantyukhin <apantykhin@gmail.com>",https://github.com/TheAlgorithms/C/commit/2b885108b87561de7ebe9f8975cbdcdc2b276384

TheAlgorithms/C,https://github.com/TheAlgorithms/C,d07ab7d,David Leal,2023-04-27T16:38:05Z,"docs: add self-test examples (#1250)  * docs: add self-test examples
 
 * updating DIRECTORY.md
 
 ---------
 
 Co-authored-by: github-actions[bot] <github-actions@users.noreply.github.com>",https://github.com/TheAlgorithms/C/commit/d07ab7d0f1b3845e3de73b1642ed2cb25638b933

TheAlgorithms/C,https://github.com/TheAlgorithms/C,3ba43b7,David Leal,2023-04-26T17:27:51Z,docs: improve contributing guidelines,https://github.com/TheAlgorithms/C/commit/3ba43b75ed5ea265ae6a9d905de4ee61ecd21435

TheAlgorithms/C,https://github.com/TheAlgorithms/C,144442a,Niranjan,2023-04-20T19:59:14Z,"[feat/docs]: improve the Fibonacci algorithm (#1232)  * Improve the documentation of factorial.c
 
 * Improve the documentation of fibonacci.c
 
 * Update starting terms of fibonacci as 0 and 1
 
 * Update math/fibonacci.c
 
 Co-authored-by: Sharon ""Cass"" Cassidy <122662061+CascadingCascade@users.noreply.github.com>
 
 * docs: Documenting the code
 
 * test: Add test
 
 * fix: fix the test expression
 
 Co-authored-by: Sharon ""Cass"" Cassidy <122662061+CascadingCascade@users.noreply.github.com>
 
 * feat: Restrict non-integer inputs
 
 * fix: Change atoi() to sscanf()
 
 * fix: Change atoi() to sscanf()
 
 * fix: scanf() to getInput()
 
 * fix: while, continue and break
 
 Co-authored-by: Sharon ""Cass"" Cassidy <122662061+CascadingCascade@users.noreply.github.com>
 
 * fix: Increase buffer size
 
 * fix: Doesn't accept lengthy characters
 
 * fix: Accepts empty characters
 
 * fix: fibonacci.c
 
 Co-authored-by: Sharon ""Cass"" Cassidy <122662061+CascadingCascade@users.noreply.github.com>
 
 * feat: Add wikipedia link
 
 * feat: Add author
 
 Co-authored-by: David Leal <halfpacho@gmail.com>
 
 * feat: Record time duration of function execution
 
 * chore: apply suggestions from code review
 
 Co-authored-by: Sharon ""Cass"" Cassidy <monadicdiffusive@proton.me>
 
 * chore: apply suggestions from code review
 
 Co-authored-by: Sharon ""Cass"" Cassidy <monadicdiffusive@proton.me>
 
 ---------
 
 Co-authored-by: Sharon ""Cass"" Cassidy <122662061+CascadingCascade@users.noreply.github.com>
 Co-authored-by: David Leal <halfpacho@gmail.com>
 Co-authored-by: Sharon ""Cass"" Cassidy <monadicdiffusive@proton.me>",https://github.com/TheAlgorithms/C/commit/144442afba8b45709d0c3fe7b8992a1e3d6bac82

TheAlgorithms/C,https://github.com/TheAlgorithms/C,b5b2218,dsmurrow,2023-04-13T21:33:42Z,"feat: added Affine Cipher (#1245)  * feat: added affine cipher
 
 * chore: applied clang-format
 
 * docs: fixed typo
 
 Co-authored-by: Sharon ""Cass"" Cassidy <monadicdiffusive@proton.me>
 
 * docs: added brief qualifier
 
 Co-authored-by: Sharon ""Cass"" Cassidy <monadicdiffusive@proton.me>
 
 * chore: added const qualifier to test_string input
 
 * test: added checks for correct ciphertext
 
 * chore: removed asserts in modular_multiplicative_inverse and defined the ASCII conversion character
 
 * removed previous_remainder variable in modular_multiplicative_inverse()
 
 * chore: added brackets
 
 Co-authored-by: David Leal <halfpacho@gmail.com>
 
 * chore: made test function static
 
 Co-authored-by: David Leal <halfpacho@gmail.com>
 
 * docs: added back quotes to variable `a`
 
 Co-authored-by: David Leal <halfpacho@gmail.com>
 
 * docs: added back quotes to more variables
 
 Co-authored-by: David Leal <halfpacho@gmail.com>
 
 * chore: Added capitalization to string indicating passing tests
 
 Co-authored-by: David Leal <halfpacho@gmail.com>
 
 * chore: apply suggestions from code review
 
 ---------
 
 Co-authored-by: Sharon ""Cass"" Cassidy <monadicdiffusive@proton.me>
 Co-authored-by: David Leal <halfpacho@gmail.com>",https://github.com/TheAlgorithms/C/commit/b5b2218e60218ffc4d46ec0a1e94da583ce704fe

TheAlgorithms/C,https://github.com/TheAlgorithms/C,0a5f5c6,dsmurrow,2023-04-13T21:33:10Z,"feat: added extended Euclidean algorithm (#1238)  * chore: made it so math directory gets built
 
 * feat: added extended Euclidean algorithm
 
 * docs: added details qualifier
 
 Co-authored-by: David Leal <halfpacho@gmail.com>
 
 * docs: added param qualifiers to functions that needed them
 
 * docs: added details qualifier
 
 Co-authored-by: David Leal <halfpacho@gmail.com>
 
 * docs: small cleanup
 
 ---------
 
 Co-authored-by: David Leal <halfpacho@gmail.com>",https://github.com/TheAlgorithms/C/commit/0a5f5c61f73004cd90208ec5b998d22aec3ff246

TheAlgorithms/C,https://github.com/TheAlgorithms/C,e1fcdd2,"Sharon ""Cass"" Cassidy",2023-04-12T00:57:27Z,"feat: Add McNaughton–Yamada–Thompson algorithm (#1241)  * updating DIRECTORY.md
 
 * Create mcnaughton_yamada_thompson.c
 
 * updating DIRECTORY.md
 
 * Update mcnaughton_yamada_thompson.c
 
 * fix some memory leaks
 
 * fix another memory leak
 
 * Update mcnaughton_yamada_thompson.c
 
 * added more test cases
 
 * a few formatting changes
 
 * another few SPaG changes
 
 * Update misc/mcnaughton_yamada_thompson.c
 
 Co-authored-by: David Leal <halfpacho@gmail.com>
 
 * updating DIRECTORY.md
 
 ---------
 
 Co-authored-by: github-actions[bot] <github-actions@users.noreply.github.com>
 Co-authored-by: David Leal <halfpacho@gmail.com>",https://github.com/TheAlgorithms/C/commit/e1fcdd2a0487a13d42ae44206b8d71af61b3a610

TheAlgorithms/C,https://github.com/TheAlgorithms/C,2698ad2,Pongsakorn TIPPAYASOMDECH,2023-04-09T01:58:03Z,"fix: Segmentation fault in `merge_sort.c` (#1243)  * fix segmentation fault
 
 * add a comments
 
 * add print error message when can't malloc and exit program
 
 * Update sorting/merge_sort.c
 
 Co-authored-by: Sharon ""Cass"" Cassidy <monadicdiffusive@proton.me>
 
 * Update sorting/merge_sort.c
 
 Co-authored-by: Sharon ""Cass"" Cassidy <monadicdiffusive@proton.me>
 
 ---------
 
 Co-authored-by: Sharon ""Cass"" Cassidy <monadicdiffusive@proton.me>",https://github.com/TheAlgorithms/C/commit/2698ad2d135142bcfee9d43a41dba14c28309c5c

TheAlgorithms/C,https://github.com/TheAlgorithms/C,0c5eccc,dsmurrow,2023-04-07T19:35:40Z,"docs: fixed some documentation errors in BLAKE2b (#1234)  * docs: Slight modifications
 
 Changed #include comments from doc to regular because it messed up the generated documentation. Changed blake2b() comment from regular to doc
 
 * docs: Removed @define's
 
 Doxygen doesn't seem to like them. Also fixed param on CEIL
 
 * chore: made it so math directory gets built
 
 * docs: added back third slash for includes
 
 * feat: added extended Euclidean algorithm
 
 * fix: key wasn't being considered in the algorithm
 
 * chore: added more tests
 
 * chore: Deleted file accidentally added from different branch
 
 * chore: moved tests to their own function
 
 * chore: apply suggestions from code review
 
 ---------
 
 Co-authored-by: David Leal <halfpacho@gmail.com>",https://github.com/TheAlgorithms/C/commit/0c5eccc69e8f3586b956d25c80a1d49ff1fde19b

TheAlgorithms/C,https://github.com/TheAlgorithms/C,a537cf3,Aybars Nazlica,2023-04-05T22:02:54Z,"feat: add bisection method (#1233)  * feat: add bisection method
 
 * fix function documentation
 
 * fix float to zero comparison
 
 * fix error definition
 
 * fix the sign function
 
 Co-authored-by: Sharon ""Cass"" Cassidy <122662061+CascadingCascade@users.noreply.github.com>
 
 * change float type to double type
 
 * fix sign comparison equals to zero
 
 * remove pow function
 
 * Update numerical_methods/bisection_method.c
 
 Co-authored-by: David Leal <halfpacho@gmail.com>
 
 * add parameter docs
 
 * update docs
 
 * Update numerical_methods/bisection_method.c
 
 Co-authored-by: David Leal <halfpacho@gmail.com>
 
 * Update numerical_methods/bisection_method.c
 
 Co-authored-by: David Leal <halfpacho@gmail.com>
 
 * update docs
 
 ---------
 
 Co-authored-by: Sharon ""Cass"" Cassidy <122662061+CascadingCascade@users.noreply.github.com>
 Co-authored-by: David Leal <halfpacho@gmail.com>",https://github.com/TheAlgorithms/C/commit/a537cf3645f6da90ef30a8a545cf60a111fa1488

TheAlgorithms/C,https://github.com/TheAlgorithms/C,2115ec8,David Leal,2023-03-31T18:30:43Z,Update copyright notice to 2023,https://github.com/TheAlgorithms/C/commit/2115ec87d66ff1199f10a996132ec609535d4043

TheAlgorithms/C,https://github.com/TheAlgorithms/C,ca6ac1f,David Leal,2023-03-31T18:20:44Z,"fix: ignore the LeetCode folder on `DIRECTORY.md` (#1240)  * updating DIRECTORY.md
 
 * fix: ignore LeetCode folder while building...
 
 ...the `DIRECTORY.md` file.
 
 * updating DIRECTORY.md
 
 * updating DIRECTORY.md
 
 ---------
 
 Co-authored-by: github-actions[bot] <github-actions@users.noreply.github.com>",https://github.com/TheAlgorithms/C/commit/ca6ac1fdfc3141d72bfc7b17397915e5762119c5

TheAlgorithms/C,https://github.com/TheAlgorithms/C,f9c89a7,David Leal,2023-03-31T18:20:16Z,"feat: create a PR when building the LeetCode directory (#1231)  * updating DIRECTORY.md
 
 * feat: create a PR when building the LeetCode directory
 
 * updating DIRECTORY.md
 
 ---------
 
 Co-authored-by: github-actions[bot] <github-actions@users.noreply.github.com>",https://github.com/TheAlgorithms/C/commit/f9c89a720dba01781391c659f1c9f9c9c1bd9221

TheAlgorithms/C,https://github.com/TheAlgorithms/C,f3a3e6d,dsmurrow,2023-03-29T20:42:08Z,"chore: created new subdirectory for cryptographic ciphers (#1237)  * chore: moved rot13.c to cipher directory
 
 * chore: added CMakeLists.txt for /cipher
 
 * chore: added /cipher to root CMakeLists.txt",https://github.com/TheAlgorithms/C/commit/f3a3e6d4765f53e03724f567c8380a830a7429d9

TheAlgorithms/C,https://github.com/TheAlgorithms/C,581dd22,dsmurrow,2023-03-24T19:27:10Z,chore: add `math` to CMake lists (#1236),https://github.com/TheAlgorithms/C/commit/581dd22ae0fb1dbdbc66de67efdb78ab7662de7b

TheAlgorithms/C,https://github.com/TheAlgorithms/C,9997c8b,Rishav Kumar,2023-03-17T18:01:44Z,"fix: memory allocation method (#1220)  * Fix : memory allocation method
 
 ""new"" is not used in C , because of that the compiler was giving compilation error.
 Instead malloc was used for memory allocation.
 
 * updating DIRECTORY.md
 
 * Update data_structures/graphs/kruskal.c
 
 Co-authored-by: Stepfen Shawn <m18824909883@163.com>
 
 * updating DIRECTORY.md
 
 ---------
 
 Co-authored-by: github-actions[bot] <github-actions@users.noreply.github.com>
 Co-authored-by: Stepfen Shawn <m18824909883@163.com>",https://github.com/TheAlgorithms/C/commit/9997c8bdf0aac59281dd3105f898ae325334c94f

TheAlgorithms/C,https://github.com/TheAlgorithms/C,acbaf4a,dsmurrow,2023-03-14T02:38:42Z,"feat: implemented BLAKE2b cryptographic hashing algorithm (#1230)  * feat: added BLAKE2b with one working assert
 docs: added BLAKE2b to README.md
 
 * [enhancement] added more doc comments and fully implemented BLAKE2b key hashing
 
 * fix: forgot to add arg
 
 * chore: applied clang-format
 
 * updating DIRECTORY.md
 
 * docs: added main function docs
 
 Co-authored-by: David Leal <halfpacho@gmail.com>
 
 * docs: removed @file qualifier
 
 Co-authored-by: David Leal <halfpacho@gmail.com>
 
 * docs: added doc comment for assert_bytes()
 
 Co-authored-by: David Leal <halfpacho@gmail.com>
 
 * docs: added documentation for #include's
 
 As requested by Panquesito27 in https://github.com/TheAlgorithms/C/pull/1230#discussion_r1130143641
 
 * docs: added algorithm description
 
 As requested in https://github.com/TheAlgorithms/C/pull/1230#discussion_r1130143364
 
 * docs: added reasoning for warning suppression pragmas
 
 * docs: spellcheck and additions
 
 Added doc for bb definition.
 Added description for mixing function G and compression function F.
 
 * Added print statement to let user know tests have passed
 
 Co-authored-by: David Leal <halfpacho@gmail.com>
 
 * Updated doc comments for variables
 
 * docs: removed old doc comments
 
 * fix: had minus sign instead of assignment operator
 
 * chore: replaced uint64_t[16] with block_t type to improve readability
 
 * docs: defined macro constants to reduce magic numbers
 
 * fix: fixed memory leak in blake2b()
 
 * docs: moved comment
 
 Moved comment about the suppressed warning directly above the code that emits the warning
 
 * docs: added psuedocode/feat: added u128
 
 Added psuedocode for the algorithm in doc comment for BLAKE2B(). Added return docs for void functions. Defined an unsigned 128-bit integer to match the max input size specified for the algorithm.
 
 * fix: fixed build errors
 
 * docs: added some clarifying comments
 
 * docs: reduced magic numbers
 
 ---------
 
 Co-authored-by: github-actions[bot] <github-actions@users.noreply.github.com>
 Co-authored-by: David Leal <halfpacho@gmail.com>",https://github.com/TheAlgorithms/C/commit/acbaf4a2914fcda7d786a43f1a0a4472af0088d4

TheAlgorithms/C,https://github.com/TheAlgorithms/C,6235949,Bao Hexing,2023-03-13T17:44:01Z,fix: addition of two polynomials memory leak and linked list crash (#1211)  Co-authored-by: David Leal <halfpacho@gmail.com>,https://github.com/TheAlgorithms/C/commit/62359492bfdfd365135237a62b022b9467612129

TheAlgorithms/C,https://github.com/TheAlgorithms/C,f0b38a3,Mindaugas,2023-03-03T15:12:04Z,"feat: remove nth node from end of list LeetCode (#1222)  * feat: remove nth node from end of list (leetcode #19)
 
 * fix: update the leetcode #19 solution to introduce node pointing to head
 
 ---------
 
 Co-authored-by: David Leal <halfpacho@gmail.com>",https://github.com/TheAlgorithms/C/commit/f0b38a320175d3c1f7e9ca52048e7d9df7589694

TheAlgorithms/C,https://github.com/TheAlgorithms/C,f141ae4,Sahil Kandhare,2023-03-02T23:30:56Z,"feat: add Circular Doubly Linked List implementation (#1038)  * Create circular_doubly_linked_list.c
 
 * Update data_structures/linked_list/circular_doubly_linked_list.c
 
 Co-authored-by: David Leal <halfpacho@gmail.com>
 
 * Update circular_doubly_linked_list.c
 
 Added brief description of library files
 
 * Update data_structures/linked_list/circular_doubly_linked_list.c
 
 Co-authored-by: David Leal <halfpacho@gmail.com>
 
 * Update data_structures/linked_list/circular_doubly_linked_list.c
 
 Co-authored-by: David Leal <halfpacho@gmail.com>
 
 * Update circular_doubly_linked_list.c
 
 Done the all suggested changes.
 
 * Update data_structures/linked_list/circular_doubly_linked_list.c
 
 Co-authored-by: David Leal <halfpacho@gmail.com>
 
 * Update data_structures/linked_list/circular_doubly_linked_list.c
 
 Co-authored-by: David Leal <halfpacho@gmail.com>
 
 * Update circular_doubly_linked_list.c
 
 * updating DIRECTORY.md
 
 * updating DIRECTORY.md
 
 * updating DIRECTORY.md
 
 * Update data_structures/linked_list/circular_doubly_linked_list.c
 
 Co-authored-by: David Leal <halfpacho@gmail.com>
 
 * There was typo while calling delete_first_node !
 
 * Update data_structures/linked_list/circular_doubly_linked_list.c
 
 Co-authored-by: David Leal <halfpacho@gmail.com>
 
 * Update data_structures/linked_list/circular_doubly_linked_list.c
 
 Co-authored-by: David Leal <halfpacho@gmail.com>
 
 * Update data_structures/linked_list/circular_doubly_linked_list.c
 
 Co-authored-by: David Leal <halfpacho@gmail.com>
 
 * Update data_structures/linked_list/circular_doubly_linked_list.c
 
 Co-authored-by: David Leal <halfpacho@gmail.com>
 
 * Update data_structures/linked_list/circular_doubly_linked_list.c
 
 Co-authored-by: David Leal <halfpacho@gmail.com>
 
 * Update data_structures/linked_list/circular_doubly_linked_list.c
 
 Co-authored-by: David Leal <halfpacho@gmail.com>
 
 * Update data_structures/linked_list/circular_doubly_linked_list.c
 
 Co-authored-by: David Leal <halfpacho@gmail.com>
 
 * Update data_structures/linked_list/circular_doubly_linked_list.c
 
 Co-authored-by: David Leal <halfpacho@gmail.com>
 
 * Update data_structures/linked_list/circular_doubly_linked_list.c
 
 Co-authored-by: David Leal <halfpacho@gmail.com>
 
 * Update data_structures/linked_list/circular_doubly_linked_list.c
 
 Co-authored-by: David Leal <halfpacho@gmail.com>
 
 * Update data_structures/linked_list/circular_doubly_linked_list.c
 
 Co-authored-by: David Leal <halfpacho@gmail.com>
 
 * Update data_structures/linked_list/circular_doubly_linked_list.c
 
 Co-authored-by: David Leal <halfpacho@gmail.com>
 
 * Update data_structures/linked_list/circular_doubly_linked_list.c
 
 Co-authored-by: David Leal <halfpacho@gmail.com>
 
 * updating DIRECTORY.md
 
 * Suggested changes are done.
 
 Done the suggested changes in functions 
 1. delete_first_node() 
 2. delete_last_node()
 
 * updating DIRECTORY.md
 
 * updating DIRECTORY.md
 
 * Worked on Suggested Changes
 
 * Suggested changes are done.
 
 * Update circular_doubly_linked_list.c
 
 Worked on all the suggested changes.
 
 Co-Authored-By: David Leal <halfpacho@gmail.com>
 Co-Authored-By: CascadingCascade <122662061+CascadingCascade@users.noreply.github.com>
 Co-Authored-By: Taj <tjgurwara99@users.noreply.github.com>
 
 * updating DIRECTORY.md
 
 * updating DIRECTORY.md
 
 * Worked on suggested changes for test cases.
 
 Check the code's functionality [here](https://leetcode.com/playground/WcRBMWa8)
 
 Co-Authored-By: CascadingCascade <122662061+CascadingCascade@users.noreply.github.com>
 
 * updating DIRECTORY.md
 
 * Update data_structures/linked_list/circular_doubly_linked_list.c
 
 Co-authored-by: CascadingCascade <122662061+CascadingCascade@users.noreply.github.com>
 
 * Update circular_doubly_linked_list.c
 
 Update: Worked on suggested changes.
 
 * Update data_structures/linked_list/circular_doubly_linked_list.c
 
 Co-authored-by: CascadingCascade <122662061+CascadingCascade@users.noreply.github.com>
 
 * Update data_structures/linked_list/circular_doubly_linked_list.c
 
 Co-authored-by: CascadingCascade <122662061+CascadingCascade@users.noreply.github.com>
 
 * Update data_structures/linked_list/circular_doubly_linked_list.c
 
 Co-authored-by: CascadingCascade <122662061+CascadingCascade@users.noreply.github.com>
 
 * Worked on suggested changes.
 
 * Minor upgrade.
 
 * updating DIRECTORY.md
 
 ---------
 
 Co-authored-by: David Leal <halfpacho@gmail.com>
 Co-authored-by: github-actions[bot] <github-actions@users.noreply.github.com>
